,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
441,24,0.2580784999999537,37.0,1275.0,True,50,0.05,200
442,25,0.26806069999997817,37.0,1326.0,True,50,0.05,200
443,26,0.2780630999999971,37.0,1377.0,True,50,0.05,200
444,27,0.2876769000000081,37.0,1428.0,True,50,0.05,200
445,28,0.2979060999999774,37.0,1479.0,True,50,0.05,200
446,29,0.3079860999999937,37.0,1530.0,True,50,0.05,200
447,30,0.3178946999999539,37.0,1581.0,True,50,0.05,200
448,31,0.3279002999999534,37.0,1632.0,True,50,0.05,200
449,32,0.3376777999999945,37.0,1683.0,True,50,0.05,200
450,33,0.3478285999999571,37.0,1734.0,True,50,0.05,200
451,34,0.357699499999967,37.0,1785.0,True,50,0.05,200
452,35,0.367112499999962,37.0,1836.0,True,50,0.05,200
453,36,0.37713589999998476,37.0,1887.0,True,50,0.05,200
454,37,0.3866302999999789,37.0,1938.0,True,50,0.05,200
455,38,0.3964384999999879,37.0,1989.0,True,50,0.05,200
456,39,0.4064232000000061,37.0,2040.0,True,50,0.05,200
457,40,0.41564829999998665,37.0,2091.0,True,50,0.05,200
458,41,0.42553549999996676,37.0,2142.0,True,50,0.05,200
459,42,0.43472709999997505,37.0,2193.0,True,50,0.05,200
460,43,0.44440819999999803,37.0,2244.0,True,50,0.05,200
461,44,0.45405940000000555,37.0,2295.0,True,50,0.05,200
462,45,0.46365459999998393,37.0,2346.0,True,50,0.05,200
463,46,0.4735590999999886,37.0,2397.0,True,50,0.05,200
464,47,0.482678299999975,37.0,2448.0,True,50,0.05,200
465,48,0.4924272000000087,37.0,2499.0,True,50,0.05,200
466,49,0.5016154999999571,37.0,2550.0,True,50,0.05,200
467,50,0.5111491999999771,37.0,2601.0,True,50,0.05,200
468,51,0.5207937999999785,37.0,2652.0,True,50,0.05,200
469,52,0.5302051999999549,37.0,2703.0,True,50,0.05,200
470,53,0.5398160999999959,37.0,2754.0,True,50,0.05,200
471,54,0.5488040999999839,37.0,2805.0,True,50,0.05,200
472,55,0.5584723000000054,37.0,2856.0,True,50,0.05,200
473,56,0.5676660999999967,37.0,2907.0,True,50,0.05,200
474,57,0.577073299999995,37.0,2958.0,True,50,0.05,200
475,58,0.5865023999999721,37.0,3009.0,True,50,0.05,200
476,59,0.5959406999999715,37.0,3060.0,True,50,0.05,200
477,60,0.6051880999999639,37.0,3111.0,True,50,0.05,200
478,61,0.6146210999999653,37.0,3162.0,True,50,0.05,200
479,62,0.6243076000000087,37.0,3213.0,True,50,0.05,200
480,63,0.6333457000000067,37.0,3264.0,True,50,0.05,200
481,64,0.6427732999999876,37.0,3315.0,True,50,0.05,200
482,65,0.6521346999999764,37.0,3366.0,True,50,0.05,200
483,66,0.6615128999999911,37.0,3417.0,True,50,0.05,200
484,67,0.6707776000000081,37.0,3468.0,True,50,0.05,200
485,68,0.6802796000000058,37.0,3519.0,True,50,0.05,200
486,69,0.6898331999999527,37.0,3570.0,True,50,0.05,200
487,70,0.6989939999999706,37.0,3621.0,True,50,0.05,200
488,71,0.7086069999999722,37.0,3672.0,True,50,0.05,200
489,72,0.7176385999999866,37.0,3723.0,True,50,0.05,200
490,73,0.7273890999999821,37.0,3774.0,True,50,0.05,200
491,74,0.7366482999999562,37.0,3825.0,True,50,0.05,200
492,75,0.7460942999999816,37.0,3876.0,True,50,0.05,200
493,76,0.7551969999999528,37.0,3927.0,True,50,0.05,200
494,77,0.7646338999999784,37.0,3978.0,True,50,0.05,200
495,78,0.7742164000000002,37.0,4029.0,True,50,0.05,200
496,79,0.7831751999999597,37.0,4080.0,True,50,0.05,200
497,80,0.7926808999999935,37.0,4131.0,True,50,0.05,200
498,81,0.8018900999999801,37.0,4182.0,True,50,0.05,200
499,82,0.8113078999999743,37.0,4233.0,True,50,0.05,200
500,83,0.8205798999999843,37.0,4284.0,True,50,0.05,200
501,84,0.8301588999999581,37.0,4335.0,True,50,0.05,200
502,85,0.8397594999999569,37.0,4386.0,True,50,0.05,200
503,86,0.848972099999969,37.0,4437.0,True,50,0.05,200
504,87,0.858618999999976,37.0,4488.0,True,50,0.05,200
505,88,0.8679096999999842,37.0,4539.0,True,50,0.05,200
506,89,0.8774852999999894,37.0,4590.0,True,50,0.05,200
507,90,0.8867849999999748,37.0,4641.0,True,50,0.05,200
508,91,0.8963440999999648,37.0,4692.0,True,50,0.05,200
509,92,0.9056870000000004,37.0,4743.0,True,50,0.05,200
510,93,0.9153215999999702,37.0,4794.0,True,50,0.05,200
511,94,0.9248245999999654,37.0,4845.0,True,50,0.05,200
512,95,0.9342972000000032,37.0,4896.0,True,50,0.05,200
513,96,0.9436564000000089,37.0,4947.0,True,50,0.05,200
514,97,0.9529339999999706,37.0,4998.0,True,50,0.05,200
515,98,0.9623279999999568,37.0,5049.0,True,50,0.05,200
516,99,0.9714936999999964,37.0,5100.0,True,50,0.05,200
517,100,0.9824644999999919,37.0,5151.0,True,50,0.05,200
518,101,0.992011199999979,37.0,5202.0,True,50,0.05,200
519,0,0.0014656999999829168,25.0,50.0,True,50,0.1,200
520,1,0.026710999999977503,37.0,102.0,True,50,0.1,200
521,2,0.03695449999997891,37.0,153.0,True,50,0.1,200
522,3,0.04719139999997424,37.0,204.0,True,50,0.1,200
523,4,0.05733149999997522,37.0,255.0,True,50,0.1,200
524,5,0.06671569999997473,37.0,306.0,True,50,0.1,200
525,6,0.07657139999997753,37.0,357.0,True,50,0.1,200
526,7,0.08594579999999041,37.0,408.0,True,50,0.1,200
527,8,0.09672810000000709,37.0,459.0,True,50,0.1,200
528,9,0.10748150000000578,37.0,510.0,True,50,0.1,200
529,10,0.11729639999998653,37.0,561.0,True,50,0.1,200
530,11,0.12748929999997927,37.0,612.0,True,50,0.1,200
531,12,0.1371936999999548,37.0,663.0,True,50,0.1,200
532,13,0.14720180000000482,37.0,714.0,True,50,0.1,200
533,14,0.15739459999997507,37.0,765.0,True,50,0.1,200
534,15,0.16701929999999265,37.0,816.0,True,50,0.1,200
535,16,0.17691839999997683,37.0,867.0,True,50,0.1,200
536,17,0.18714109999996253,37.0,918.0,True,50,0.1,200
537,18,0.19725039999997307,37.0,969.0,True,50,0.1,200
538,19,0.2078007999999727,37.0,1020.0,True,50,0.1,200
539,20,0.2176087999999936,37.0,1071.0,True,50,0.1,200
540,21,0.22768899999999803,37.0,1122.0,True,50,0.1,200
541,22,0.23732530000000907,37.0,1173.0,True,50,0.1,200
542,23,0.24744529999998122,37.0,1224.0,True,50,0.1,200
543,24,0.2580784999999537,37.0,1275.0,True,50,0.1,200
544,25,0.26806069999997817,37.0,1326.0,True,50,0.1,200
545,26,0.2780630999999971,37.0,1377.0,True,50,0.1,200
546,27,0.2876769000000081,37.0,1428.0,True,50,0.1,200
547,28,0.2979060999999774,37.0,1479.0,True,50,0.1,200
548,29,0.3079860999999937,37.0,1530.0,True,50,0.1,200
549,30,0.3178946999999539,37.0,1581.0,True,50,0.1,200
550,31,0.3279002999999534,37.0,1632.0,True,50,0.1,200
551,32,0.3376777999999945,37.0,1683.0,True,50,0.1,200
552,33,0.3478285999999571,37.0,1734.0,True,50,0.1,200
553,34,0.357699499999967,37.0,1785.0,True,50,0.1,200
554,35,0.367112499999962,37.0,1836.0,True,50,0.1,200
555,36,0.37713589999998476,37.0,1887.0,True,50,0.1,200
556,37,0.3866302999999789,37.0,1938.0,True,50,0.1,200
557,38,0.3964384999999879,37.0,1989.0,True,50,0.1,200
558,39,0.4064232000000061,37.0,2040.0,True,50,0.1,200
559,40,0.41564829999998665,37.0,2091.0,True,50,0.1,200
560,41,0.42553549999996676,37.0,2142.0,True,50,0.1,200
561,42,0.43472709999997505,37.0,2193.0,True,50,0.1,200
562,43,0.44440819999999803,37.0,2244.0,True,50,0.1,200
563,44,0.45405940000000555,37.0,2295.0,True,50,0.1,200
564,45,0.46365459999998393,37.0,2346.0,True,50,0.1,200
565,46,0.4735590999999886,37.0,2397.0,True,50,0.1,200
566,47,0.482678299999975,37.0,2448.0,True,50,0.1,200
567,48,0.4924272000000087,37.0,2499.0,True,50,0.1,200
568,49,0.5016154999999571,37.0,2550.0,True,50,0.1,200
569,50,0.5111491999999771,37.0,2601.0,True,50,0.1,200
570,51,0.5207937999999785,37.0,2652.0,True,50,0.1,200
571,52,0.5302051999999549,37.0,2703.0,True,50,0.1,200
572,53,0.5398160999999959,37.0,2754.0,True,50,0.1,200
573,54,0.5488040999999839,37.0,2805.0,True,50,0.1,200
574,55,0.5584723000000054,37.0,2856.0,True,50,0.1,200
575,56,0.5676660999999967,37.0,2907.0,True,50,0.1,200
576,57,0.577073299999995,37.0,2958.0,True,50,0.1,200
577,58,0.5865023999999721,37.0,3009.0,True,50,0.1,200
578,59,0.5959406999999715,37.0,3060.0,True,50,0.1,200
579,60,0.6051880999999639,37.0,3111.0,True,50,0.1,200
580,61,0.6146210999999653,37.0,3162.0,True,50,0.1,200
581,62,0.6243076000000087,37.0,3213.0,True,50,0.1,200
582,63,0.6333457000000067,37.0,3264.0,True,50,0.1,200
583,64,0.6427732999999876,37.0,3315.0,True,50,0.1,200
584,65,0.6521346999999764,37.0,3366.0,True,50,0.1,200
585,66,0.6615128999999911,37.0,3417.0,True,50,0.1,200
586,67,0.6707776000000081,37.0,3468.0,True,50,0.1,200
587,68,0.6802796000000058,37.0,3519.0,True,50,0.1,200
588,69,0.6898331999999527,37.0,3570.0,True,50,0.1,200
589,70,0.6989939999999706,37.0,3621.0,True,50,0.1,200
590,71,0.7086069999999722,37.0,3672.0,True,50,0.1,200
591,72,0.7176385999999866,37.0,3723.0,True,50,0.1,200
592,73,0.7273890999999821,37.0,3774.0,True,50,0.1,200
593,74,0.7366482999999562,37.0,3825.0,True,50,0.1,200
594,75,0.7460942999999816,37.0,3876.0,True,50,0.1,200
595,76,0.7551969999999528,37.0,3927.0,True,50,0.1,200
596,77,0.7646338999999784,37.0,3978.0,True,50,0.1,200
597,78,0.7742164000000002,37.0,4029.0,True,50,0.1,200
598,79,0.7831751999999597,37.0,4080.0,True,50,0.1,200
599,80,0.7926808999999935,37.0,4131.0,True,50,0.1,200
600,81,0.8018900999999801,37.0,4182.0,True,50,0.1,200
601,82,0.8113078999999743,37.0,4233.0,True,50,0.1,200
602,83,0.8205798999999843,37.0,4284.0,True,50,0.1,200
603,84,0.8301588999999581,37.0,4335.0,True,50,0.1,200
604,85,0.8397594999999569,37.0,4386.0,True,50,0.1,200
605,86,0.848972099999969,37.0,4437.0,True,50,0.1,200
606,87,0.858618999999976,37.0,4488.0,True,50,0.1,200
607,88,0.8679096999999842,37.0,4539.0,True,50,0.1,200
608,89,0.8774852999999894,37.0,4590.0,True,50,0.1,200
609,90,0.8867849999999748,37.0,4641.0,True,50,0.1,200
610,91,0.8963440999999648,37.0,4692.0,True,50,0.1,200
611,92,0.9056870000000004,37.0,4743.0,True,50,0.1,200
612,93,0.9153215999999702,37.0,4794.0,True,50,0.1,200
613,94,0.9248245999999654,37.0,4845.0,True,50,0.1,200
614,95,0.9342972000000032,37.0,4896.0,True,50,0.1,200
615,96,0.9436564000000089,37.0,4947.0,True,50,0.1,200
616,97,0.9529339999999706,37.0,4998.0,True,50,0.1,200
617,98,0.9623279999999568,37.0,5049.0,True,50,0.1,200
618,99,0.9714936999999964,37.0,5100.0,True,50,0.1,200
619,100,0.9824644999999919,37.0,5151.0,True,50,0.1,200
620,101,0.992011199999979,37.0,5202.0,True,50,0.1,200
621,0,0.0014656999999829168,25.0,50.0,True,50,0.4,200
622,1,0.026710999999977503,35.0,102.0,True,50,0.4,200
623,2,0.03695449999997891,35.0,153.0,True,50,0.4,200
624,3,0.04719139999997424,40.0,205.0,True,50,0.4,200
625,4,0.05733149999997522,40.0,256.0,True,50,0.4,200
626,5,0.06671569999997473,41.0,308.0,True,50,0.4,200
627,6,0.07657139999997753,42.0,360.0,True,50,0.4,200
628,7,0.08594579999999041,45.0,412.0,True,50,0.4,200
629,8,0.09672810000000709,45.0,463.0,True,50,0.4,200
630,9,0.10748150000000578,45.0,514.0,True,50,0.4,200
631,10,0.11729639999998653,46.0,566.0,True,50,0.4,200
632,11,0.12748929999997927,46.0,617.0,True,50,0.4,200
633,12,0.1371936999999548,46.0,668.0,True,50,0.4,200
634,13,0.14720180000000482,46.0,719.0,True,50,0.4,200
635,14,0.15739459999997507,46.0,770.0,True,50,0.4,200
636,15,0.16701929999999265,46.0,821.0,True,50,0.4,200
637,16,0.17691839999997683,46.0,872.0,True,50,0.4,200
638,17,0.18714109999996253,46.0,923.0,True,50,0.4,200
639,18,0.19725039999997307,46.0,974.0,True,50,0.4,200
640,19,0.2078007999999727,46.0,1025.0,True,50,0.4,200
641,20,0.2176087999999936,46.0,1076.0,True,50,0.4,200
642,21,0.22768899999999803,46.0,1127.0,True,50,0.4,200
643,22,0.23732530000000907,46.0,1178.0,True,50,0.4,200
644,23,0.24744529999998122,46.0,1229.0,True,50,0.4,200
645,24,0.2580784999999537,46.0,1280.0,True,50,0.4,200
646,25,0.26806069999997817,46.0,1331.0,True,50,0.4,200
647,26,0.2780630999999971,46.0,1382.0,True,50,0.4,200
648,27,0.2876769000000081,46.0,1433.0,True,50,0.4,200
649,28,0.2979060999999774,46.0,1484.0,True,50,0.4,200
650,29,0.3079860999999937,46.0,1535.0,True,50,0.4,200
651,30,0.3178946999999539,46.0,1586.0,True,50,0.4,200
652,31,0.3279002999999534,46.0,1637.0,True,50,0.4,200
653,32,0.3376777999999945,46.0,1688.0,True,50,0.4,200
654,33,0.3478285999999571,46.0,1739.0,True,50,0.4,200
655,34,0.357699499999967,46.0,1790.0,True,50,0.4,200
656,35,0.367112499999962,46.0,1841.0,True,50,0.4,200
657,36,0.37713589999998476,46.0,1892.0,True,50,0.4,200
658,37,0.3866302999999789,46.0,1943.0,True,50,0.4,200
659,38,0.3964384999999879,46.0,1994.0,True,50,0.4,200
660,39,0.4064232000000061,46.0,2045.0,True,50,0.4,200
661,40,0.41564829999998665,46.0,2096.0,True,50,0.4,200
662,41,0.42553549999996676,46.0,2147.0,True,50,0.4,200
663,42,0.43472709999997505,46.0,2198.0,True,50,0.4,200
664,43,0.44440819999999803,46.0,2249.0,True,50,0.4,200
665,44,0.45405940000000555,46.0,2300.0,True,50,0.4,200
666,45,0.46365459999998393,46.0,2351.0,True,50,0.4,200
667,46,0.4735590999999886,46.0,2402.0,True,50,0.4,200
668,47,0.482678299999975,46.0,2453.0,True,50,0.4,200
669,48,0.4924272000000087,46.0,2504.0,True,50,0.4,200
670,49,0.5016154999999571,46.0,2555.0,True,50,0.4,200
671,50,0.5111491999999771,46.0,2606.0,True,50,0.4,200
672,51,0.5207937999999785,46.0,2657.0,True,50,0.4,200
673,52,0.5302051999999549,46.0,2708.0,True,50,0.4,200
674,53,0.5398160999999959,46.0,2759.0,True,50,0.4,200
675,54,0.5488040999999839,46.0,2810.0,True,50,0.4,200
676,55,0.5584723000000054,46.0,2861.0,True,50,0.4,200
677,56,0.5676660999999967,46.0,2912.0,True,50,0.4,200
678,57,0.577073299999995,46.0,2963.0,True,50,0.4,200
679,58,0.5865023999999721,46.0,3014.0,True,50,0.4,200
680,59,0.5959406999999715,46.0,3065.0,True,50,0.4,200
681,60,0.6051880999999639,46.0,3116.0,True,50,0.4,200
682,61,0.6146210999999653,46.0,3167.0,True,50,0.4,200
683,62,0.6243076000000087,46.0,3218.0,True,50,0.4,200
684,63,0.6333457000000067,46.0,3269.0,True,50,0.4,200
685,64,0.6427732999999876,46.0,3320.0,True,50,0.4,200
686,65,0.6521346999999764,46.0,3371.0,True,50,0.4,200
687,66,0.6615128999999911,46.0,3422.0,True,50,0.4,200
688,67,0.6707776000000081,46.0,3473.0,True,50,0.4,200
689,68,0.6802796000000058,46.0,3524.0,True,50,0.4,200
690,69,0.6898331999999527,46.0,3575.0,True,50,0.4,200
691,70,0.6989939999999706,46.0,3626.0,True,50,0.4,200
692,71,0.7086069999999722,46.0,3677.0,True,50,0.4,200
693,72,0.7176385999999866,46.0,3728.0,True,50,0.4,200
694,73,0.7273890999999821,46.0,3779.0,True,50,0.4,200
695,74,0.7366482999999562,46.0,3830.0,True,50,0.4,200
696,75,0.7460942999999816,46.0,3881.0,True,50,0.4,200
697,76,0.7551969999999528,46.0,3932.0,True,50,0.4,200
698,77,0.7646338999999784,46.0,3983.0,True,50,0.4,200
699,78,0.7742164000000002,46.0,4034.0,True,50,0.4,200
700,79,0.7831751999999597,46.0,4085.0,True,50,0.4,200
701,80,0.7926808999999935,46.0,4136.0,True,50,0.4,200
702,81,0.8018900999999801,46.0,4187.0,True,50,0.4,200
703,82,0.8113078999999743,46.0,4238.0,True,50,0.4,200
704,83,0.8205798999999843,46.0,4289.0,True,50,0.4,200
705,84,0.8301588999999581,46.0,4340.0,True,50,0.4,200
706,85,0.8397594999999569,46.0,4391.0,True,50,0.4,200
707,86,0.848972099999969,46.0,4442.0,True,50,0.4,200
708,87,0.858618999999976,46.0,4493.0,True,50,0.4,200
709,88,0.8679096999999842,46.0,4544.0,True,50,0.4,200
710,89,0.8774852999999894,46.0,4595.0,True,50,0.4,200
711,90,0.8867849999999748,46.0,4646.0,True,50,0.4,200
712,91,0.8963440999999648,46.0,4697.0,True,50,0.4,200
713,92,0.9056870000000004,46.0,4748.0,True,50,0.4,200
714,93,0.9153215999999702,46.0,4799.0,True,50,0.4,200
715,94,0.9248245999999654,46.0,4850.0,True,50,0.4,200
716,95,0.9342972000000032,46.0,4901.0,True,50,0.4,200
717,96,0.9436564000000089,46.0,4952.0,True,50,0.4,200
718,97,0.9529339999999706,46.0,5003.0,True,50,0.4,200
719,98,0.9623279999999568,46.0,5054.0,True,50,0.4,200
720,99,0.9714936999999964,46.0,5105.0,True,50,0.4,200
721,100,0.9824644999999919,46.0,5156.0,True,50,0.4,200
722,101,0.992011199999979,46.0,5207.0,True,50,0.4,200
723,102,0.00045660000000680157,46.0,5258.0,True,50,0.4,200
724,103,0.014282100000002629,46.0,5309.0,True,50,0.4,200
725,104,0.030755999999996675,46.0,5360.0,True,50,0.4,200
726,105,0.045583399999998164,46.0,5411.0,True,50,0.4,200
727,106,0.06528559999998151,46.0,5462.0,True,50,0.4,200
728,107,0.079538800000023,46.0,5513.0,True,50,0.4,200
729,108,0.09117539999999735,46.0,5564.0,True,50,0.4,200
730,109,0.10146869999999808,46.0,5615.0,True,50,0.4,200
731,110,0.11161670000001322,46.0,5666.0,True,50,0.4,200
732,0,0.0014656999999829168,25.0,50.0,True,50,0.8,200
733,1,0.026710999999977503,32.0,102.0,True,50,0.8,200
734,2,0.03695449999997891,35.0,154.0,True,50,0.8,200
735,3,0.04719139999997424,35.0,205.0,True,50,0.8,200
736,4,0.05733149999997522,35.0,256.0,True,50,0.8,200
737,5,0.06671569999997473,35.0,307.0,True,50,0.8,200
738,6,0.07657139999997753,35.0,358.0,True,50,0.8,200
739,7,0.08594579999999041,35.0,409.0,True,50,0.8,200
740,8,0.09672810000000709,35.0,460.0,True,50,0.8,200
741,9,0.10748150000000578,37.0,512.0,True,50,0.8,200
742,10,0.11729639999998653,37.0,563.0,True,50,0.8,200
743,11,0.12748929999997927,37.0,614.0,True,50,0.8,200
744,12,0.1371936999999548,37.0,665.0,True,50,0.8,200
745,13,0.14720180000000482,38.0,717.0,True,50,0.8,200
746,14,0.15739459999997507,40.0,769.0,True,50,0.8,200
747,15,0.16701929999999265,40.0,820.0,True,50,0.8,200
748,16,0.17691839999997683,40.0,871.0,True,50,0.8,200
749,17,0.18714109999996253,40.0,922.0,True,50,0.8,200
750,18,0.19725039999997307,40.0,973.0,True,50,0.8,200
751,19,0.2078007999999727,40.0,1024.0,True,50,0.8,200
752,20,0.2176087999999936,40.0,1075.0,True,50,0.8,200
753,21,0.22768899999999803,40.0,1126.0,True,50,0.8,200
754,22,0.23732530000000907,40.0,1177.0,True,50,0.8,200
755,23,0.24744529999998122,40.0,1228.0,True,50,0.8,200
756,24,0.2580784999999537,40.0,1279.0,True,50,0.8,200
757,25,0.26806069999997817,40.0,1330.0,True,50,0.8,200
758,26,0.2780630999999971,40.0,1381.0,True,50,0.8,200
759,27,0.2876769000000081,40.0,1432.0,True,50,0.8,200
760,28,0.2979060999999774,40.0,1483.0,True,50,0.8,200
761,29,0.3079860999999937,40.0,1534.0,True,50,0.8,200
762,30,0.3178946999999539,40.0,1585.0,True,50,0.8,200
763,31,0.3279002999999534,40.0,1636.0,True,50,0.8,200
764,32,0.3376777999999945,40.0,1687.0,True,50,0.8,200
765,33,0.3478285999999571,40.0,1738.0,True,50,0.8,200
766,34,0.357699499999967,40.0,1789.0,True,50,0.8,200
767,35,0.367112499999962,40.0,1840.0,True,50,0.8,200
768,36,0.37713589999998476,40.0,1891.0,True,50,0.8,200
769,37,0.3866302999999789,40.0,1942.0,True,50,0.8,200
770,38,0.3964384999999879,40.0,1993.0,True,50,0.8,200
771,39,0.4064232000000061,40.0,2044.0,True,50,0.8,200
772,40,0.41564829999998665,40.0,2095.0,True,50,0.8,200
773,41,0.42553549999996676,40.0,2146.0,True,50,0.8,200
774,42,0.43472709999997505,40.0,2197.0,True,50,0.8,200
775,43,0.44440819999999803,40.0,2248.0,True,50,0.8,200
776,44,0.45405940000000555,40.0,2299.0,True,50,0.8,200
777,45,0.46365459999998393,40.0,2350.0,True,50,0.8,200
778,46,0.4735590999999886,40.0,2401.0,True,50,0.8,200
779,47,0.482678299999975,40.0,2452.0,True,50,0.8,200
780,48,0.4924272000000087,40.0,2503.0,True,50,0.8,200
781,49,0.5016154999999571,40.0,2554.0,True,50,0.8,200
782,50,0.5111491999999771,40.0,2605.0,True,50,0.8,200
783,51,0.5207937999999785,40.0,2656.0,True,50,0.8,200
784,52,0.5302051999999549,40.0,2707.0,True,50,0.8,200
785,53,0.5398160999999959,40.0,2758.0,True,50,0.8,200
786,54,0.5488040999999839,40.0,2809.0,True,50,0.8,200
787,55,0.5584723000000054,40.0,2860.0,True,50,0.8,200
788,56,0.5676660999999967,40.0,2911.0,True,50,0.8,200
789,57,0.577073299999995,40.0,2962.0,True,50,0.8,200
790,58,0.5865023999999721,40.0,3013.0,True,50,0.8,200
791,59,0.5959406999999715,40.0,3064.0,True,50,0.8,200
792,60,0.6051880999999639,40.0,3115.0,True,50,0.8,200
793,61,0.6146210999999653,40.0,3166.0,True,50,0.8,200
794,62,0.6243076000000087,40.0,3217.0,True,50,0.8,200
795,63,0.6333457000000067,40.0,3268.0,True,50,0.8,200
796,64,0.6427732999999876,40.0,3319.0,True,50,0.8,200
797,65,0.6521346999999764,40.0,3370.0,True,50,0.8,200
798,66,0.6615128999999911,40.0,3421.0,True,50,0.8,200
799,67,0.6707776000000081,40.0,3472.0,True,50,0.8,200
800,68,0.6802796000000058,40.0,3523.0,True,50,0.8,200
801,69,0.6898331999999527,40.0,3574.0,True,50,0.8,200
802,70,0.6989939999999706,40.0,3625.0,True,50,0.8,200
803,71,0.7086069999999722,40.0,3676.0,True,50,0.8,200
804,72,0.7176385999999866,40.0,3727.0,True,50,0.8,200
805,73,0.7273890999999821,40.0,3778.0,True,50,0.8,200
806,74,0.7366482999999562,40.0,3829.0,True,50,0.8,200
807,75,0.7460942999999816,40.0,3880.0,True,50,0.8,200
808,76,0.7551969999999528,40.0,3931.0,True,50,0.8,200
809,77,0.7646338999999784,40.0,3982.0,True,50,0.8,200
810,78,0.7742164000000002,40.0,4033.0,True,50,0.8,200
811,79,0.7831751999999597,40.0,4084.0,True,50,0.8,200
812,80,0.7926808999999935,40.0,4135.0,True,50,0.8,200
813,81,0.8018900999999801,40.0,4186.0,True,50,0.8,200
814,82,0.8113078999999743,40.0,4237.0,True,50,0.8,200
815,83,0.8205798999999843,40.0,4288.0,True,50,0.8,200
816,84,0.8301588999999581,40.0,4339.0,True,50,0.8,200
817,85,0.8397594999999569,40.0,4390.0,True,50,0.8,200
818,86,0.848972099999969,40.0,4441.0,True,50,0.8,200
819,87,0.858618999999976,40.0,4492.0,True,50,0.8,200
820,88,0.8679096999999842,40.0,4543.0,True,50,0.8,200
821,89,0.8774852999999894,40.0,4594.0,True,50,0.8,200
822,90,0.8867849999999748,40.0,4645.0,True,50,0.8,200
823,91,0.8963440999999648,40.0,4696.0,True,50,0.8,200
824,92,0.9056870000000004,40.0,4747.0,True,50,0.8,200
825,93,0.9153215999999702,40.0,4798.0,True,50,0.8,200
826,94,0.9248245999999654,40.0,4849.0,True,50,0.8,200
827,95,0.9342972000000032,40.0,4900.0,True,50,0.8,200
828,96,0.9436564000000089,40.0,4951.0,True,50,0.8,200
829,97,0.9529339999999706,40.0,5002.0,True,50,0.8,200
830,98,0.9623279999999568,40.0,5053.0,True,50,0.8,200
831,99,0.9714936999999964,40.0,5104.0,True,50,0.8,200
832,100,0.9824644999999919,40.0,5155.0,True,50,0.8,200
833,101,0.992011199999979,40.0,5206.0,True,50,0.8,200
834,102,0.00045660000000680157,40.0,5257.0,True,50,0.8,200
835,103,0.014282100000002629,40.0,5308.0,True,50,0.8,200
836,104,0.030755999999996675,40.0,5359.0,True,50,0.8,200
837,105,0.045583399999998164,40.0,5410.0,True,50,0.8,200
838,106,0.06528559999998151,40.0,5461.0,True,50,0.8,200
839,107,0.079538800000023,40.0,5512.0,True,50,0.8,200
840,108,0.09117539999999735,40.0,5563.0,True,50,0.8,200
841,109,0.10146869999999808,40.0,5614.0,True,50,0.8,200
842,110,0.11161670000001322,40.0,5665.0,True,50,0.8,200
843,111,0.12130819999998721,40.0,5716.0,True,50,0.8,200
844,112,0.13140889999999672,40.0,5767.0,True,50,0.8,200
845,113,0.14106420000001663,40.0,5818.0,True,50,0.8,200
846,114,0.15097209999998995,40.0,5869.0,True,50,0.8,200
847,0,0.0014656999999829168,25.0,100.0,True,100,0.05,200
848,1,0.026710999999977503,40.0,202.0,True,100,0.05,200
849,2,0.03695449999997891,40.0,303.0,True,100,0.05,200
850,3,0.04719139999997424,40.0,404.0,True,100,0.05,200
851,4,0.05733149999997522,40.0,505.0,True,100,0.05,200
852,5,0.06671569999997473,40.0,606.0,True,100,0.05,200
853,6,0.07657139999997753,41.0,708.0,True,100,0.05,200
854,7,0.08594579999999041,41.0,809.0,True,100,0.05,200
855,8,0.09672810000000709,41.0,910.0,True,100,0.05,200
856,9,0.10748150000000578,41.0,1011.0,True,100,0.05,200
857,10,0.11729639999998653,41.0,1112.0,True,100,0.05,200
858,11,0.12748929999997927,41.0,1213.0,True,100,0.05,200
859,12,0.1371936999999548,41.0,1314.0,True,100,0.05,200
860,13,0.14720180000000482,41.0,1415.0,True,100,0.05,200
861,14,0.15739459999997507,41.0,1516.0,True,100,0.05,200
862,15,0.16701929999999265,41.0,1617.0,True,100,0.05,200
863,16,0.17691839999997683,41.0,1718.0,True,100,0.05,200
864,17,0.18714109999996253,41.0,1819.0,True,100,0.05,200
865,18,0.19725039999997307,41.0,1920.0,True,100,0.05,200
866,19,0.2078007999999727,41.0,2021.0,True,100,0.05,200
867,20,0.2176087999999936,41.0,2122.0,True,100,0.05,200
868,21,0.22768899999999803,41.0,2223.0,True,100,0.05,200
869,22,0.23732530000000907,41.0,2324.0,True,100,0.05,200
870,23,0.24744529999998122,41.0,2425.0,True,100,0.05,200
871,24,0.2580784999999537,41.0,2526.0,True,100,0.05,200
872,25,0.26806069999997817,41.0,2627.0,True,100,0.05,200
873,26,0.2780630999999971,41.0,2728.0,True,100,0.05,200
874,27,0.2876769000000081,41.0,2829.0,True,100,0.05,200
875,28,0.2979060999999774,41.0,2930.0,True,100,0.05,200
876,29,0.3079860999999937,41.0,3031.0,True,100,0.05,200
877,30,0.3178946999999539,41.0,3132.0,True,100,0.05,200
878,31,0.3279002999999534,41.0,3233.0,True,100,0.05,200
