,Iteration,Time,Fitness,FEvals,Restarts,max_iters,current_restart
3729,27,0.011496899999997368,0.0,2539.0,50,300,21
3730,28,0.011535600000001978,0.0,2540.0,50,300,21
3731,29,0.011574399999972229,0.0,2541.0,50,300,21
3732,30,0.011613499999953092,0.0,2542.0,50,300,21
3733,31,0.011653199999955177,0.0,2543.0,50,300,21
3734,32,0.011693699999909768,0.0,2544.0,50,300,21
3735,33,0.011742099999992206,0.0,2545.0,50,300,21
3736,34,0.011789299999918512,0.0,2546.0,50,300,21
3737,35,0.011831400000005488,0.0,2547.0,50,300,21
3738,36,0.01187419999996564,0.0,2548.0,50,300,21
3739,37,0.011916899999960151,0.0,2549.0,50,300,21
3740,38,0.011959799999999632,0.0,2550.0,50,300,21
3741,39,0.012003299999946648,0.0,2551.0,50,300,21
3742,40,0.012047499999994216,0.0,2552.0,50,300,21
3743,41,0.01209999999991851,0.0,2553.0,50,300,21
3744,42,0.012144999999918582,0.0,2554.0,50,300,21
3745,43,0.012190699999905519,0.0,2555.0,50,300,21
3746,44,0.012236499999971784,0.0,2556.0,50,300,21
3747,45,0.012283099999990554,0.0,2557.0,50,300,21
3748,46,0.012330099999985578,0.0,2558.0,50,300,21
3749,47,0.012384599999904822,0.0,2559.0,50,300,21
3750,48,0.012434099999950377,0.0,2560.0,50,300,21
3751,49,0.012482999999974709,0.0,2561.0,50,300,21
3752,50,0.012531699999954071,0.0,2562.0,50,300,21
3753,51,0.012580799999909686,0.0,2563.0,50,300,21
3754,52,0.012630500000000211,0.0,2564.0,50,300,21
3755,53,0.012686899999948764,0.0,2565.0,50,300,21
3756,54,0.012740299999904892,0.0,2566.0,50,300,21
3757,55,0.012795099999948434,0.0,2567.0,50,300,21
3758,56,0.012847899999997026,0.0,2568.0,50,300,21
3759,57,0.012900199999990036,0.0,2569.0,50,300,21
3760,58,0.012965399999984584,0.0,2570.0,50,300,21
3761,59,0.013026299999978619,0.0,2571.0,50,300,21
3762,60,0.013081399999919086,0.0,2572.0,50,300,21
3763,61,0.013135699999907047,0.0,2573.0,50,300,21
3764,62,0.013190199999939978,0.0,2574.0,50,300,21
3765,63,0.013245099999949161,0.0,2575.0,50,300,21
3766,64,0.013300699999945209,0.0,2576.0,50,300,21
3767,65,0.013364499999966029,0.0,2577.0,50,300,21
3768,66,0.013421499999935804,0.0,2578.0,50,300,21
3769,67,0.013477799999918716,0.0,2579.0,50,300,21
3770,68,0.013536599999952159,0.0,2580.0,50,300,21
3771,69,0.013594199999943157,0.0,2581.0,50,300,21
3772,70,0.013658200000008947,0.0,2582.0,50,300,21
3773,71,0.013717799999994895,0.0,2583.0,50,300,21
3774,72,0.013781300000005103,0.0,2584.0,50,300,21
3775,73,0.01384379999990415,0.0,2585.0,50,300,21
3776,74,0.01390389999994568,0.0,2586.0,50,300,21
3777,75,0.013970599999993283,0.0,2587.0,50,300,21
3778,76,0.014074599999958082,0.0,2588.0,50,300,21
3779,77,0.014150499999914246,0.0,2589.0,50,300,21
3780,78,0.014216099999998733,0.0,2590.0,50,300,21
3781,79,0.014289799999914976,0.0,2591.0,50,300,21
3782,80,0.014356899999938832,0.0,2592.0,50,300,21
3783,81,0.014422399999943991,0.0,2593.0,50,300,21
3784,82,0.014487299999927927,0.0,2594.0,50,300,21
3785,83,0.014569100000016988,0.0,2595.0,50,300,21
3786,84,0.01465650000000096,0.0,2596.0,50,300,21
3787,85,0.014725899999916692,0.0,2597.0,50,300,21
3788,86,0.014798199999972894,0.0,2598.0,50,300,21
3789,87,0.014866299999994226,0.0,2599.0,50,300,21
3790,88,0.014940999999907945,0.0,2600.0,50,300,21
3791,89,0.015013299999964147,0.0,2601.0,50,300,21
3792,90,0.015081599999916762,0.0,2602.0,50,300,21
3793,91,0.015150199999993674,0.0,2603.0,50,300,21
3794,92,0.015225299999997333,0.0,2604.0,50,300,21
3795,93,0.015297099999997954,0.0,2605.0,50,300,21
3796,94,0.015367399999945519,0.0,2606.0,50,300,21
3797,95,0.015437499999961801,0.0,2607.0,50,300,21
3798,96,0.015507500000012442,0.0,2608.0,50,300,21
3799,97,0.015587099999947895,0.0,2609.0,50,300,21
3800,98,0.01565979999998035,0.0,2610.0,50,300,21
3801,99,0.015734199999997145,0.0,2611.0,50,300,21
3802,100,0.01581019999991895,0.0,2612.0,50,300,21
3803,1,0.010586399999965579,0.0,2613.0,50,300,22
3804,2,0.01064089999999851,0.0,2614.0,50,300,22
3805,3,0.010671799999954601,0.0,2615.0,50,300,22
3806,4,0.0107005999999501,0.0,2616.0,50,300,22
3807,5,0.01072969999995621,0.0,2617.0,50,300,22
3808,6,0.010759399999983543,0.0,2618.0,50,300,22
3809,7,0.010803000000009888,0.0,2619.0,50,300,22
3810,8,0.010834399999907873,0.0,2620.0,50,300,22
3811,9,0.01086479999992207,0.0,2621.0,50,300,22
3812,10,0.010895499999946878,0.0,2622.0,50,300,22
3813,11,0.010925899999961075,0.0,2623.0,50,300,22
3814,12,0.010957299999972747,0.0,2624.0,50,300,22
3815,13,0.010988599999905091,0.0,2625.0,50,300,22
3816,14,0.011020699999903627,0.0,2626.0,50,300,22
3817,15,0.011052899999981491,0.0,2627.0,50,300,22
3818,16,0.01108560000000125,0.0,2628.0,50,300,22
3819,17,0.011127699999974539,0.0,2629.0,50,300,22
3820,18,0.01116300000001047,0.0,2630.0,50,300,22
3821,19,0.01119729999993524,0.0,2631.0,50,300,22
3822,20,0.01123209999991559,0.0,2632.0,50,300,22
3823,21,0.0112667999999303,0.0,2633.0,50,300,22
3824,22,0.011302599999908125,0.0,2634.0,50,300,22
3825,23,0.011339199999952143,0.0,2635.0,50,300,22
3826,24,0.011375599999951191,0.0,2636.0,50,300,22
3827,25,0.011412800000016432,0.0,2637.0,50,300,22
3828,26,0.011458500000003369,0.0,2638.0,50,300,22
3829,27,0.011496899999997368,0.0,2639.0,50,300,22
3830,28,0.011535600000001978,0.0,2640.0,50,300,22
3831,29,0.011574399999972229,0.0,2641.0,50,300,22
3832,30,0.011613499999953092,0.0,2642.0,50,300,22
3833,31,0.011653199999955177,0.0,2643.0,50,300,22
3834,32,0.011693699999909768,0.0,2644.0,50,300,22
3835,33,0.011742099999992206,0.0,2645.0,50,300,22
3836,34,0.011789299999918512,0.0,2646.0,50,300,22
3837,35,0.011831400000005488,0.0,2647.0,50,300,22
3838,36,0.01187419999996564,0.0,2648.0,50,300,22
3839,37,0.011916899999960151,0.0,2649.0,50,300,22
3840,38,0.011959799999999632,0.0,2650.0,50,300,22
3841,39,0.012003299999946648,0.0,2651.0,50,300,22
3842,40,0.012047499999994216,0.0,2652.0,50,300,22
3843,41,0.01209999999991851,0.0,2653.0,50,300,22
3844,42,0.012144999999918582,0.0,2654.0,50,300,22
3845,43,0.012190699999905519,0.0,2655.0,50,300,22
3846,44,0.012236499999971784,0.0,2656.0,50,300,22
3847,45,0.012283099999990554,0.0,2657.0,50,300,22
3848,46,0.012330099999985578,0.0,2658.0,50,300,22
3849,47,0.012384599999904822,0.0,2659.0,50,300,22
3850,48,0.012434099999950377,0.0,2660.0,50,300,22
3851,49,0.012482999999974709,0.0,2661.0,50,300,22
3852,50,0.012531699999954071,0.0,2662.0,50,300,22
3853,51,0.012580799999909686,0.0,2663.0,50,300,22
3854,52,0.012630500000000211,0.0,2664.0,50,300,22
3855,53,0.012686899999948764,0.0,2665.0,50,300,22
3856,54,0.012740299999904892,0.0,2666.0,50,300,22
3857,55,0.012795099999948434,0.0,2667.0,50,300,22
3858,56,0.012847899999997026,0.0,2668.0,50,300,22
3859,57,0.012900199999990036,0.0,2669.0,50,300,22
3860,58,0.012965399999984584,0.0,2670.0,50,300,22
3861,59,0.013026299999978619,0.0,2671.0,50,300,22
3862,60,0.013081399999919086,0.0,2672.0,50,300,22
3863,61,0.013135699999907047,0.0,2673.0,50,300,22
3864,62,0.013190199999939978,0.0,2674.0,50,300,22
3865,63,0.013245099999949161,0.0,2675.0,50,300,22
3866,64,0.013300699999945209,0.0,2676.0,50,300,22
3867,65,0.013364499999966029,0.0,2677.0,50,300,22
3868,66,0.013421499999935804,0.0,2678.0,50,300,22
3869,67,0.013477799999918716,0.0,2679.0,50,300,22
3870,68,0.013536599999952159,0.0,2680.0,50,300,22
3871,69,0.013594199999943157,0.0,2681.0,50,300,22
3872,70,0.013658200000008947,0.0,2682.0,50,300,22
3873,71,0.013717799999994895,0.0,2683.0,50,300,22
3874,72,0.013781300000005103,0.0,2684.0,50,300,22
3875,73,0.01384379999990415,0.0,2685.0,50,300,22
3876,74,0.01390389999994568,0.0,2686.0,50,300,22
3877,75,0.013970599999993283,0.0,2687.0,50,300,22
3878,76,0.014074599999958082,0.0,2688.0,50,300,22
3879,77,0.014150499999914246,0.0,2689.0,50,300,22
3880,78,0.014216099999998733,0.0,2690.0,50,300,22
3881,79,0.014289799999914976,0.0,2691.0,50,300,22
3882,80,0.014356899999938832,0.0,2692.0,50,300,22
3883,81,0.014422399999943991,0.0,2693.0,50,300,22
3884,82,0.014487299999927927,0.0,2694.0,50,300,22
3885,83,0.014569100000016988,0.0,2695.0,50,300,22
3886,84,0.01465650000000096,0.0,2696.0,50,300,22
3887,85,0.014725899999916692,0.0,2697.0,50,300,22
3888,86,0.014798199999972894,0.0,2698.0,50,300,22
3889,87,0.014866299999994226,0.0,2699.0,50,300,22
3890,88,0.014940999999907945,0.0,2700.0,50,300,22
3891,89,0.015013299999964147,0.0,2701.0,50,300,22
3892,90,0.015081599999916762,0.0,2702.0,50,300,22
3893,91,0.015150199999993674,0.0,2703.0,50,300,22
3894,92,0.015225299999997333,0.0,2704.0,50,300,22
3895,93,0.015297099999997954,0.0,2705.0,50,300,22
3896,94,0.015367399999945519,0.0,2706.0,50,300,22
3897,95,0.015437499999961801,0.0,2707.0,50,300,22
3898,96,0.015507500000012442,0.0,2708.0,50,300,22
3899,97,0.015587099999947895,0.0,2709.0,50,300,22
3900,98,0.01565979999998035,0.0,2710.0,50,300,22
3901,99,0.015734199999997145,0.0,2711.0,50,300,22
3902,100,0.01581019999991895,0.0,2712.0,50,300,22
3903,1,0.010586399999965579,0.0,2713.0,50,300,23
3904,2,0.01064089999999851,0.0,2714.0,50,300,23
3905,3,0.010671799999954601,0.0,2715.0,50,300,23
3906,4,0.0107005999999501,0.0,2716.0,50,300,23
3907,5,0.01072969999995621,0.0,2717.0,50,300,23
3908,6,0.010759399999983543,0.0,2718.0,50,300,23
3909,7,0.010803000000009888,0.0,2719.0,50,300,23
3910,8,0.010834399999907873,0.0,2720.0,50,300,23
3911,9,0.01086479999992207,0.0,2721.0,50,300,23
3912,10,0.010895499999946878,0.0,2722.0,50,300,23
3913,11,0.010925899999961075,0.0,2723.0,50,300,23
3914,12,0.010957299999972747,0.0,2724.0,50,300,23
3915,13,0.010988599999905091,0.0,2725.0,50,300,23
3916,14,0.011020699999903627,0.0,2726.0,50,300,23
3917,15,0.011052899999981491,0.0,2727.0,50,300,23
3918,16,0.01108560000000125,0.0,2728.0,50,300,23
3919,17,0.011127699999974539,0.0,2729.0,50,300,23
3920,18,0.01116300000001047,0.0,2730.0,50,300,23
3921,19,0.01119729999993524,0.0,2731.0,50,300,23
3922,20,0.01123209999991559,0.0,2732.0,50,300,23
3923,21,0.0112667999999303,0.0,2733.0,50,300,23
3924,22,0.011302599999908125,0.0,2734.0,50,300,23
3925,23,0.011339199999952143,0.0,2735.0,50,300,23
3926,24,0.011375599999951191,0.0,2736.0,50,300,23
3927,25,0.011412800000016432,0.0,2737.0,50,300,23
3928,26,0.011458500000003369,0.0,2738.0,50,300,23
3929,27,0.011496899999997368,0.0,2739.0,50,300,23
3930,28,0.011535600000001978,0.0,2740.0,50,300,23
3931,29,0.011574399999972229,0.0,2741.0,50,300,23
3932,30,0.011613499999953092,0.0,2742.0,50,300,23
3933,31,0.011653199999955177,0.0,2743.0,50,300,23
3934,32,0.011693699999909768,0.0,2744.0,50,300,23
3935,33,0.011742099999992206,0.0,2745.0,50,300,23
3936,34,0.011789299999918512,0.0,2746.0,50,300,23
3937,35,0.011831400000005488,0.0,2747.0,50,300,23
3938,36,0.01187419999996564,0.0,2748.0,50,300,23
3939,37,0.011916899999960151,0.0,2749.0,50,300,23
3940,38,0.011959799999999632,0.0,2750.0,50,300,23
3941,39,0.012003299999946648,0.0,2751.0,50,300,23
3942,40,0.012047499999994216,0.0,2752.0,50,300,23
3943,41,0.01209999999991851,0.0,2753.0,50,300,23
3944,42,0.012144999999918582,0.0,2754.0,50,300,23
3945,43,0.012190699999905519,0.0,2755.0,50,300,23
3946,44,0.012236499999971784,0.0,2756.0,50,300,23
3947,45,0.012283099999990554,0.0,2757.0,50,300,23
3948,46,0.012330099999985578,0.0,2758.0,50,300,23
3949,47,0.012384599999904822,0.0,2759.0,50,300,23
3950,48,0.012434099999950377,0.0,2760.0,50,300,23
3951,49,0.012482999999974709,0.0,2761.0,50,300,23
3952,50,0.012531699999954071,0.0,2762.0,50,300,23
3953,51,0.012580799999909686,0.0,2763.0,50,300,23
3954,52,0.012630500000000211,0.0,2764.0,50,300,23
3955,53,0.012686899999948764,0.0,2765.0,50,300,23
3956,54,0.012740299999904892,0.0,2766.0,50,300,23
3957,55,0.012795099999948434,0.0,2767.0,50,300,23
3958,56,0.012847899999997026,0.0,2768.0,50,300,23
3959,57,0.012900199999990036,0.0,2769.0,50,300,23
3960,58,0.012965399999984584,0.0,2770.0,50,300,23
3961,59,0.013026299999978619,0.0,2771.0,50,300,23
3962,60,0.013081399999919086,0.0,2772.0,50,300,23
3963,61,0.013135699999907047,0.0,2773.0,50,300,23
3964,62,0.013190199999939978,0.0,2774.0,50,300,23
3965,63,0.013245099999949161,0.0,2775.0,50,300,23
3966,64,0.013300699999945209,0.0,2776.0,50,300,23
3967,65,0.013364499999966029,0.0,2777.0,50,300,23
3968,66,0.013421499999935804,0.0,2778.0,50,300,23
3969,67,0.013477799999918716,0.0,2779.0,50,300,23
3970,68,0.013536599999952159,0.0,2780.0,50,300,23
3971,69,0.013594199999943157,0.0,2781.0,50,300,23
3972,70,0.013658200000008947,0.0,2782.0,50,300,23
3973,71,0.013717799999994895,0.0,2783.0,50,300,23
3974,72,0.013781300000005103,0.0,2784.0,50,300,23
3975,73,0.01384379999990415,0.0,2785.0,50,300,23
3976,74,0.01390389999994568,0.0,2786.0,50,300,23
3977,75,0.013970599999993283,0.0,2787.0,50,300,23
3978,76,0.014074599999958082,0.0,2788.0,50,300,23
3979,77,0.014150499999914246,0.0,2789.0,50,300,23
3980,78,0.014216099999998733,0.0,2790.0,50,300,23
3981,79,0.014289799999914976,0.0,2791.0,50,300,23
3982,80,0.014356899999938832,0.0,2792.0,50,300,23
3983,81,0.014422399999943991,0.0,2793.0,50,300,23
3984,82,0.014487299999927927,0.0,2794.0,50,300,23
3985,83,0.014569100000016988,0.0,2795.0,50,300,23
3986,84,0.01465650000000096,0.0,2796.0,50,300,23
3987,85,0.014725899999916692,0.0,2797.0,50,300,23
3988,86,0.014798199999972894,0.0,2798.0,50,300,23
3989,87,0.014866299999994226,0.0,2799.0,50,300,23
3990,88,0.014940999999907945,0.0,2800.0,50,300,23
3991,89,0.015013299999964147,0.0,2801.0,50,300,23
3992,90,0.015081599999916762,0.0,2802.0,50,300,23
3993,91,0.015150199999993674,0.0,2803.0,50,300,23
3994,92,0.015225299999997333,0.0,2804.0,50,300,23
3995,93,0.015297099999997954,0.0,2805.0,50,300,23
3996,94,0.015367399999945519,0.0,2806.0,50,300,23
3997,95,0.015437499999961801,0.0,2807.0,50,300,23
3998,96,0.015507500000012442,0.0,2808.0,50,300,23
3999,97,0.015587099999947895,0.0,2809.0,50,300,23
4000,98,0.01565979999998035,0.0,2810.0,50,300,23
4001,99,0.015734199999997145,0.0,2811.0,50,300,23
4002,100,0.01581019999991895,0.0,2812.0,50,300,23
4003,1,0.010586399999965579,0.0,2813.0,50,300,24
4004,2,0.01064089999999851,0.0,2814.0,50,300,24
4005,3,0.010671799999954601,0.0,2815.0,50,300,24
4006,4,0.0107005999999501,0.0,2816.0,50,300,24
4007,5,0.01072969999995621,0.0,2817.0,50,300,24
4008,6,0.010759399999983543,0.0,2818.0,50,300,24
4009,7,0.010803000000009888,0.0,2819.0,50,300,24
4010,8,0.010834399999907873,0.0,2820.0,50,300,24
4011,9,0.01086479999992207,0.0,2821.0,50,300,24
4012,10,0.010895499999946878,0.0,2822.0,50,300,24
4013,11,0.010925899999961075,0.0,2823.0,50,300,24
4014,12,0.010957299999972747,0.0,2824.0,50,300,24
4015,13,0.010988599999905091,0.0,2825.0,50,300,24
4016,14,0.011020699999903627,0.0,2826.0,50,300,24
4017,15,0.011052899999981491,0.0,2827.0,50,300,24
4018,16,0.01108560000000125,0.0,2828.0,50,300,24
4019,17,0.011127699999974539,0.0,2829.0,50,300,24
4020,18,0.01116300000001047,0.0,2830.0,50,300,24
4021,19,0.01119729999993524,0.0,2831.0,50,300,24
4022,20,0.01123209999991559,0.0,2832.0,50,300,24
4023,21,0.0112667999999303,0.0,2833.0,50,300,24
4024,22,0.011302599999908125,0.0,2834.0,50,300,24
4025,23,0.011339199999952143,0.0,2835.0,50,300,24
4026,24,0.011375599999951191,0.0,2836.0,50,300,24
4027,25,0.011412800000016432,0.0,2837.0,50,300,24
4028,26,0.011458500000003369,0.0,2838.0,50,300,24
4029,27,0.011496899999997368,0.0,2839.0,50,300,24
4030,28,0.011535600000001978,0.0,2840.0,50,300,24
4031,29,0.011574399999972229,0.0,2841.0,50,300,24
4032,30,0.011613499999953092,0.0,2842.0,50,300,24
4033,31,0.011653199999955177,0.0,2843.0,50,300,24
4034,32,0.011693699999909768,0.0,2844.0,50,300,24
4035,33,0.011742099999992206,0.0,2845.0,50,300,24
4036,34,0.011789299999918512,0.0,2846.0,50,300,24
4037,35,0.011831400000005488,0.0,2847.0,50,300,24
4038,36,0.01187419999996564,0.0,2848.0,50,300,24
4039,37,0.011916899999960151,0.0,2849.0,50,300,24
4040,38,0.011959799999999632,0.0,2850.0,50,300,24
4041,39,0.012003299999946648,0.0,2851.0,50,300,24
4042,40,0.012047499999994216,0.0,2852.0,50,300,24
4043,41,0.01209999999991851,0.0,2853.0,50,300,24
4044,42,0.012144999999918582,0.0,2854.0,50,300,24
4045,43,0.012190699999905519,0.0,2855.0,50,300,24
4046,44,0.012236499999971784,0.0,2856.0,50,300,24
4047,45,0.012283099999990554,0.0,2857.0,50,300,24
4048,46,0.012330099999985578,0.0,2858.0,50,300,24
4049,47,0.012384599999904822,0.0,2859.0,50,300,24
4050,48,0.012434099999950377,0.0,2860.0,50,300,24
4051,49,0.012482999999974709,0.0,2861.0,50,300,24
4052,50,0.012531699999954071,0.0,2862.0,50,300,24
4053,51,0.012580799999909686,0.0,2863.0,50,300,24
4054,52,0.012630500000000211,0.0,2864.0,50,300,24
4055,53,0.012686899999948764,0.0,2865.0,50,300,24
4056,54,0.012740299999904892,0.0,2866.0,50,300,24
4057,55,0.012795099999948434,0.0,2867.0,50,300,24
4058,56,0.012847899999997026,0.0,2868.0,50,300,24
4059,57,0.012900199999990036,0.0,2869.0,50,300,24
4060,58,0.012965399999984584,0.0,2870.0,50,300,24
4061,59,0.013026299999978619,0.0,2871.0,50,300,24
4062,60,0.013081399999919086,0.0,2872.0,50,300,24
4063,61,0.013135699999907047,0.0,2873.0,50,300,24
4064,62,0.013190199999939978,0.0,2874.0,50,300,24
4065,63,0.013245099999949161,0.0,2875.0,50,300,24
4066,64,0.013300699999945209,0.0,2876.0,50,300,24
4067,65,0.013364499999966029,0.0,2877.0,50,300,24
4068,66,0.013421499999935804,0.0,2878.0,50,300,24
4069,67,0.013477799999918716,0.0,2879.0,50,300,24
4070,68,0.013536599999952159,0.0,2880.0,50,300,24
4071,69,0.013594199999943157,0.0,2881.0,50,300,24
4072,70,0.013658200000008947,0.0,2882.0,50,300,24
4073,71,0.013717799999994895,0.0,2883.0,50,300,24
4074,72,0.013781300000005103,0.0,2884.0,50,300,24
4075,73,0.01384379999990415,0.0,2885.0,50,300,24
4076,74,0.01390389999994568,0.0,2886.0,50,300,24
4077,75,0.013970599999993283,0.0,2887.0,50,300,24
4078,76,0.014074599999958082,0.0,2888.0,50,300,24
4079,77,0.014150499999914246,0.0,2889.0,50,300,24
4080,78,0.014216099999998733,0.0,2890.0,50,300,24
4081,79,0.014289799999914976,0.0,2891.0,50,300,24
4082,80,0.014356899999938832,0.0,2892.0,50,300,24
4083,81,0.014422399999943991,0.0,2893.0,50,300,24
4084,82,0.014487299999927927,0.0,2894.0,50,300,24
4085,83,0.014569100000016988,0.0,2895.0,50,300,24
4086,84,0.01465650000000096,0.0,2896.0,50,300,24
4087,85,0.014725899999916692,0.0,2897.0,50,300,24
4088,86,0.014798199999972894,0.0,2898.0,50,300,24
4089,87,0.014866299999994226,0.0,2899.0,50,300,24
4090,88,0.014940999999907945,0.0,2900.0,50,300,24
4091,89,0.015013299999964147,0.0,2901.0,50,300,24
4092,90,0.015081599999916762,0.0,2902.0,50,300,24
4093,91,0.015150199999993674,0.0,2903.0,50,300,24
4094,92,0.015225299999997333,0.0,2904.0,50,300,24
4095,93,0.015297099999997954,0.0,2905.0,50,300,24
4096,94,0.015367399999945519,0.0,2906.0,50,300,24
4097,95,0.015437499999961801,0.0,2907.0,50,300,24
4098,96,0.015507500000012442,0.0,2908.0,50,300,24
4099,97,0.015587099999947895,0.0,2909.0,50,300,24
4100,98,0.01565979999998035,0.0,2910.0,50,300,24
4101,99,0.015734199999997145,0.0,2911.0,50,300,24
4102,100,0.01581019999991895,0.0,2912.0,50,300,24
4103,1,0.010586399999965579,3547.567432853093,2914.0,50,300,25
4104,2,0.01064089999999851,3547.567432853093,2915.0,50,300,25
4105,3,0.010671799999954601,3547.567432853093,2916.0,50,300,25
4106,4,0.0107005999999501,3547.567432853093,2917.0,50,300,25
4107,5,0.01072969999995621,3547.567432853093,2918.0,50,300,25
4108,6,0.010759399999983543,3568.210962657431,2920.0,50,300,25
4109,7,0.010803000000009888,3568.210962657431,2921.0,50,300,25
4110,8,0.010834399999907873,3568.210962657431,2922.0,50,300,25
4111,9,0.01086479999992207,3568.210962657431,2923.0,50,300,25
4112,10,0.010895499999946878,3568.210962657431,2924.0,50,300,25
4113,11,0.010925899999961075,3568.210962657431,2925.0,50,300,25
4114,12,0.010957299999972747,3568.210962657431,2926.0,50,300,25
4115,13,0.010988599999905091,3568.210962657431,2927.0,50,300,25
4116,14,0.011020699999903627,3568.210962657431,2928.0,50,300,25
4117,15,0.011052899999981491,3568.210962657431,2929.0,50,300,25
4118,16,0.01108560000000125,3568.210962657431,2930.0,50,300,25
4119,17,0.011127699999974539,3568.210962657431,2931.0,50,300,25
4120,18,0.01116300000001047,3568.210962657431,2932.0,50,300,25
4121,19,0.01119729999993524,3568.210962657431,2933.0,50,300,25
4122,20,0.01123209999991559,3568.210962657431,2934.0,50,300,25
4123,21,0.0112667999999303,3568.210962657431,2935.0,50,300,25
4124,22,0.011302599999908125,3568.210962657431,2936.0,50,300,25
4125,23,0.011339199999952143,3568.210962657431,2937.0,50,300,25
4126,24,0.011375599999951191,3568.210962657431,2938.0,50,300,25
4127,25,0.011412800000016432,3568.210962657431,2939.0,50,300,25
4128,26,0.011458500000003369,3568.210962657431,2940.0,50,300,25
4129,27,0.011496899999997368,3568.210962657431,2941.0,50,300,25
4130,28,0.011535600000001978,3568.210962657431,2942.0,50,300,25
4131,29,0.011574399999972229,3568.210962657431,2943.0,50,300,25
4132,30,0.011613499999953092,3568.210962657431,2944.0,50,300,25
4133,31,0.011653199999955177,3568.210962657431,2945.0,50,300,25
4134,32,0.011693699999909768,3568.210962657431,2946.0,50,300,25
4135,33,0.011742099999992206,3568.210962657431,2947.0,50,300,25
4136,34,0.011789299999918512,3568.210962657431,2948.0,50,300,25
4137,35,0.011831400000005488,3568.210962657431,2949.0,50,300,25
4138,36,0.01187419999996564,3568.210962657431,2950.0,50,300,25
4139,37,0.011916899999960151,3568.210962657431,2951.0,50,300,25
4140,38,0.011959799999999632,3568.210962657431,2952.0,50,300,25
4141,39,0.012003299999946648,3568.210962657431,2953.0,50,300,25
4142,40,0.012047499999994216,3568.210962657431,2954.0,50,300,25
4143,41,0.01209999999991851,3568.210962657431,2955.0,50,300,25
4144,42,0.012144999999918582,3568.210962657431,2956.0,50,300,25
4145,43,0.012190699999905519,3568.210962657431,2957.0,50,300,25
4146,44,0.012236499999971784,3568.210962657431,2958.0,50,300,25
4147,45,0.012283099999990554,3568.210962657431,2959.0,50,300,25
4148,46,0.012330099999985578,3568.210962657431,2960.0,50,300,25
4149,47,0.012384599999904822,3568.210962657431,2961.0,50,300,25
4150,48,0.012434099999950377,3568.210962657431,2962.0,50,300,25
4151,49,0.012482999999974709,3568.210962657431,2963.0,50,300,25
4152,50,0.012531699999954071,3568.210962657431,2964.0,50,300,25
4153,51,0.012580799999909686,3568.210962657431,2965.0,50,300,25
4154,52,0.012630500000000211,3568.210962657431,2966.0,50,300,25
4155,53,0.012686899999948764,3568.210962657431,2967.0,50,300,25
4156,54,0.012740299999904892,3568.210962657431,2968.0,50,300,25
4157,55,0.012795099999948434,3568.210962657431,2969.0,50,300,25
4158,56,0.012847899999997026,3568.210962657431,2970.0,50,300,25
4159,57,0.012900199999990036,3568.210962657431,2971.0,50,300,25
4160,58,0.012965399999984584,3568.210962657431,2972.0,50,300,25
4161,59,0.013026299999978619,3568.210962657431,2973.0,50,300,25
4162,60,0.013081399999919086,3568.210962657431,2974.0,50,300,25
4163,61,0.013135699999907047,3568.210962657431,2975.0,50,300,25
4164,62,0.013190199999939978,3568.210962657431,2976.0,50,300,25
4165,63,0.013245099999949161,3568.210962657431,2977.0,50,300,25
4166,64,0.013300699999945209,3568.210962657431,2978.0,50,300,25
4167,65,0.013364499999966029,3568.210962657431,2979.0,50,300,25
4168,66,0.013421499999935804,3568.210962657431,2980.0,50,300,25
4169,67,0.013477799999918716,3568.210962657431,2981.0,50,300,25
4170,68,0.013536599999952159,3568.210962657431,2982.0,50,300,25
4171,69,0.013594199999943157,3568.210962657431,2983.0,50,300,25
4172,70,0.013658200000008947,3568.210962657431,2984.0,50,300,25
4173,71,0.013717799999994895,3568.210962657431,2985.0,50,300,25
4174,72,0.013781300000005103,3568.210962657431,2986.0,50,300,25
4175,73,0.01384379999990415,3568.210962657431,2987.0,50,300,25
4176,74,0.01390389999994568,3568.210962657431,2988.0,50,300,25
4177,75,0.013970599999993283,3568.210962657431,2989.0,50,300,25
4178,76,0.014074599999958082,3568.210962657431,2990.0,50,300,25
4179,77,0.014150499999914246,3568.210962657431,2991.0,50,300,25
4180,78,0.014216099999998733,3568.210962657431,2992.0,50,300,25
4181,79,0.014289799999914976,3568.210962657431,2993.0,50,300,25
4182,80,0.014356899999938832,3568.210962657431,2994.0,50,300,25
4183,81,0.014422399999943991,3568.210962657431,2995.0,50,300,25
4184,82,0.014487299999927927,3568.210962657431,2996.0,50,300,25
4185,83,0.014569100000016988,3568.210962657431,2997.0,50,300,25
4186,84,0.01465650000000096,3568.210962657431,2998.0,50,300,25
4187,85,0.014725899999916692,3568.210962657431,2999.0,50,300,25
4188,86,0.014798199999972894,3568.210962657431,3000.0,50,300,25
4189,87,0.014866299999994226,3568.210962657431,3001.0,50,300,25
4190,88,0.014940999999907945,3568.210962657431,3002.0,50,300,25
4191,89,0.015013299999964147,3568.210962657431,3003.0,50,300,25
4192,90,0.015081599999916762,3568.210962657431,3004.0,50,300,25
4193,91,0.015150199999993674,3568.210962657431,3005.0,50,300,25
4194,92,0.015225299999997333,3568.210962657431,3006.0,50,300,25
4195,93,0.015297099999997954,3568.210962657431,3007.0,50,300,25
4196,94,0.015367399999945519,3568.210962657431,3008.0,50,300,25
