,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
819,11,0.16924500000004628,4047.207979595929,7215.0,600,0.5,100
820,12,0.1825228000000152,4047.207979595929,7816.0,600,0.5,100
821,13,0.19544130000008408,4047.207979595929,8417.0,600,0.5,100
822,14,0.20877459999996972,4127.903073149567,9019.0,600,0.5,100
823,15,0.22212950000016463,4127.903073149567,9620.0,600,0.5,100
824,16,0.23537110000006578,4127.903073149567,10221.0,600,0.5,100
825,17,0.24847350000004553,4150.544062236969,10823.0,600,0.5,100
826,18,0.2613926999999876,4150.544062236969,11424.0,600,0.5,100
827,19,0.27497440000001916,4152.827366589934,12026.0,600,0.5,100
828,20,0.28856370000016796,4160.948887162092,12628.0,600,0.5,100
829,21,0.3021400000000085,4190.064643913463,13230.0,600,0.5,100
830,22,0.31562810000013997,4190.064643913463,13831.0,600,0.5,100
831,23,0.3287677000000713,4199.24391715527,14433.0,600,0.5,100
832,24,0.3476382999999714,4199.24391715527,15034.0,600,0.5,100
833,25,0.36053830000014386,4251.861665274351,15636.0,600,0.5,100
834,26,0.3739256999999725,4251.861665274351,16237.0,600,0.5,100
835,27,0.38729570000009517,4258.371946118332,16839.0,600,0.5,100
836,28,0.4005984000000353,4258.371946118332,17440.0,600,0.5,100
837,29,0.4140002000001459,4261.931709595616,18042.0,600,0.5,100
838,30,0.42747080000003734,4356.001780859517,18644.0,600,0.5,100
839,31,0.44074700000010125,4356.001780859517,19245.0,600,0.5,100
840,32,0.45423470000014277,4356.001780859517,19846.0,600,0.5,100
841,33,0.4674747000001389,4356.001780859517,20447.0,600,0.5,100
842,34,0.4807033000001866,4356.001780859517,21048.0,600,0.5,100
843,35,0.49363149999999223,4370.064311657532,21650.0,600,0.5,100
844,36,0.5069998000001306,4370.064311657532,22251.0,600,0.5,100
845,37,0.5202077000001282,4370.064311657532,22852.0,600,0.5,100
846,38,0.5333241000000726,4370.257568766898,23454.0,600,0.5,100
847,39,0.5527822999999898,4370.257568766898,24055.0,600,0.5,100
848,40,0.5682054999999764,4404.152918095064,24657.0,600,0.5,100
849,41,0.5829972000001362,4475.815631398395,25259.0,600,0.5,100
850,42,0.597296500000084,4475.815631398395,25860.0,600,0.5,100
851,43,0.6099077000001216,4475.815631398395,26461.0,600,0.5,100
852,44,0.6237148000000161,4475.815631398395,27062.0,600,0.5,100
853,45,0.6380321999999978,4475.815631398395,27663.0,600,0.5,100
854,46,0.652352700000165,4475.815631398395,28264.0,600,0.5,100
855,47,0.6653060000001005,4475.815631398395,28865.0,600,0.5,100
856,48,0.6778822000001128,4475.815631398395,29466.0,600,0.5,100
857,49,0.690887800000155,4475.815631398395,30067.0,600,0.5,100
858,50,0.7039548000000195,4475.815631398395,30668.0,600,0.5,100
859,51,0.7170941000001676,4475.815631398395,31269.0,600,0.5,100
860,52,0.7303306999999677,4475.815631398395,31870.0,600,0.5,100
861,53,0.7440139000000272,4515.564809132993,32472.0,600,0.5,100
862,54,0.7585028000000875,4515.564809132993,33073.0,600,0.5,100
863,55,0.7728315000001658,4515.564809132993,33674.0,600,0.5,100
864,56,0.7862714000000324,4515.564809132993,34275.0,600,0.5,100
865,57,0.8049782000000505,4519.469116929904,34877.0,600,0.5,100
866,58,0.8204718000001776,4519.469116929904,35478.0,600,0.5,100
867,59,0.8345123000001422,4519.469116929904,36079.0,600,0.5,100
868,60,0.8487176000001,4519.469116929904,36680.0,600,0.5,100
869,61,0.8626386000000821,4540.387958033395,37282.0,600,0.5,100
870,62,0.876080500000171,4540.387958033395,37883.0,600,0.5,100
871,63,0.8899135000001479,4540.387958033395,38484.0,600,0.5,100
872,64,0.9049863000000187,4561.211731465933,39086.0,600,0.5,100
873,65,0.9184972000000471,4561.211731465933,39687.0,600,0.5,100
874,66,0.9323891999999887,4564.58213198676,40289.0,600,0.5,100
875,67,0.9460261000001537,4567.148503761911,40891.0,600,0.5,100
876,68,0.9598541000000296,4637.067544068034,41493.0,600,0.5,100
877,69,0.975138200000174,4637.067544068034,42094.0,600,0.5,100
878,70,0.9887633000000733,4637.067544068034,42695.0,600,0.5,100
879,71,1.0018948000001728,4637.067544068034,43296.0,600,0.5,100
880,72,1.016377700000021,4637.067544068034,43897.0,600,0.5,100
881,73,1.0296135000000959,4637.067544068034,44498.0,600,0.5,100
882,74,1.0437301000001753,4637.067544068034,45099.0,600,0.5,100
883,75,1.062711100000115,4682.028492605754,45701.0,600,0.5,100
884,76,1.0813596000000416,4682.028492605754,46302.0,600,0.5,100
885,77,1.0983448000001772,4682.028492605754,46903.0,600,0.5,100
886,78,1.1141096000001198,4682.028492605754,47504.0,600,0.5,100
887,79,1.127162300000009,4682.028492605754,48105.0,600,0.5,100
888,80,1.1405378000001747,4682.028492605754,48706.0,600,0.5,100
889,81,1.1539592999999968,4682.028492605754,49307.0,600,0.5,100
890,82,1.1673729999999978,4682.028492605754,49908.0,600,0.5,100
891,83,1.180721100000028,4682.028492605754,50509.0,600,0.5,100
892,84,1.1936686999999893,4682.028492605754,51110.0,600,0.5,100
893,85,1.2069698000000244,4682.028492605754,51711.0,600,0.5,100
894,86,1.2286945000000742,4684.824195936261,52313.0,600,0.5,100
895,87,1.2422017000001233,4696.980143982442,52915.0,600,0.5,100
896,88,1.2552824000001692,4696.980143982442,53516.0,600,0.5,100
897,89,1.26832370000011,4699.543934630898,54118.0,600,0.5,100
898,90,1.2884802000000946,4699.543934630898,54719.0,600,0.5,100
899,91,1.3049126000000797,4703.788775506619,55321.0,600,0.5,100
900,92,1.3262756000001445,4709.91582456877,55923.0,600,0.5,100
901,93,1.3427761000000373,4709.91582456877,56524.0,600,0.5,100
902,94,1.3562540000000354,4716.890904638742,57126.0,600,0.5,100
903,95,1.369856400000117,4724.870710282679,57728.0,600,0.5,100
904,96,1.3836750000000393,4724.870710282679,58329.0,600,0.5,100
905,97,1.3977329000001646,4724.870710282679,58930.0,600,0.5,100
906,98,1.4115513000001556,4734.874980383693,59532.0,600,0.5,100
907,99,1.4257893000001332,4734.874980383693,60133.0,600,0.5,100
908,100,1.4397930000000088,4746.379522781156,60735.0,600,0.5,100
